Number_of_Packects ,Avg_time_gap,Number_of_unique_IDs
4,1.3000000000000114,4
2,2.1499999999999773,2
10,0.5799999999999954,10
6,0.8166666666666819,6
2,2.6000000000000227,2
7,0.7285714285714155,7
10,0.5299999999999955,10
4,0.19999999999998858,4
5,1.8600000000000363,5
3,1.4333333333333182,3
5,1.1599999999999908,5
2,0.24999999999999994,2
5,1.9599999999999909,5
3,1.5333333333333787,3
6,0.9166666666666666,6
5,0.8399999999999637,5
3,1.9000000000000152,3
3,1.4333333333333182,3
6,0.966666666666697,6
2,2.3999999999999773,2
3,1.533333333333303,3
1,4.7999999999999545,1
9,0.6444444444444647,9
8,0.5999999999999943,8
4,1.2749999999999773,4
7,0.7285714285714481,7
7,0.7285714285714155,7
5,1.0,5
6,0.7666666666666894,6
3,1.533333333333303,3
6,0.9833333333333485,6
2,2.449999999999932,2
5,0.9599999999999909,5
2,2.3500000000000227,2
9,0.6333333333333384,9
6,0.75,6
5,1.1,5
1,4.2000000000000455,1
6,1.0,6
